2019-04-01T00:32:17.929Z  00122   9.9022     4.21    94.00    36.30    28.20     2.90     0.00     0.00    58.80    28.20     2.90     0.00     0.00   264.16   262.23     1.89     2.42
2019-04-01T00:32:32.570Z  00122   9.9064     4.21    94.00    36.30    28.10     2.90     0.00     0.00    58.80    28.10     2.90     0.00     0.00   264.38   262.35     1.89     2.42
2019-04-01T00:32:47.212Z  00122   9.9103     4.21    94.00    36.30    28.10     2.90     0.00     0.00    58.80    28.10     2.90     0.00     0.00   264.42   262.43     1.89     2.42
2019-04-01T00:33:01.854Z  00122   9.9142     4.21    94.00    36.30    28.00     2.90     0.00     0.00    58.80    28.00     2.90     0.00     0.00   264.63   262.65     1.89     2.41
2019-04-01T00:33:16.495Z  00122   9.9181     4.21    94.00    36.30    28.00     2.90     0.00     0.00    58.80    28.00     2.90     0.00     0.00   264.55   262.59     1.89     2.41
2019-04-01T00:33:31.137Z  00122   9.9222     4.21    94.00    36.20    27.90     2.90     0.00     0.00    58.90    27.90     2.90     0.00     0.00   264.25   262.47     1.89     2.42
2019-04-01T00:33:45.779Z  00122   9.9261     4.21    94.10    36.20    27.80     2.90     0.00     0.00    58.90    27.80     2.90     0.00     0.00   264.60   262.65     1.89     2.41
2019-04-01T00:34:00.420Z  00122   9.9300     4.21    94.10    36.20    27.80     2.90     0.00     0.00    58.90    27.80     2.90     0.00     0.00   264.79   262.91     1.88     2.41
2019-04-01T00:34:15.062Z  00122   9.9339     4.21    94.10    36.20    27.70     2.90     0.00     0.00    58.90    27.70     2.90     0.00     0.00   264.71   262.80     1.88     2.41
2019-04-01T00:34:29.704Z  00122   9.9381     4.21    94.10    36.10    27.70     2.90     0.00     0.00    58.90    27.70     2.90     0.00     0.00   264.59   262.63     1.88     2.41
