2020-04-01T00:16:08.395Z  00478  15.9164   175.72   269.40    78.30    62.00     3.00     0.00    12.80    94.40    62.00     3.00     0.00     0.00   256.89   264.56     3.04     2.34
2020-04-01T00:16:23.037Z  00478  15.9203   175.72   269.40    78.40    62.00     3.00     0.00    12.80    94.40    62.00     3.00     0.00     0.00   256.71   264.51     3.05     2.34
2020-04-01T00:16:37.679Z  00478  15.9242   175.72   269.40    78.40    62.10     3.00     0.00    10.10    94.40    62.10     3.00     0.00     0.00   256.63   264.39     3.05     2.35
2020-04-01T00:16:52.321Z  00478  15.9283   175.72   269.40    78.50    62.10     3.00     0.00    10.10    94.50    62.10     3.00     0.00     0.00   256.63   264.37     3.05     2.35
2020-04-01T00:17:06.963Z  00478  15.9322   175.72   269.40    78.50    62.20     3.00     0.00     8.30    94.50    62.20     3.00     0.00     0.00   256.58   264.27     3.06     2.35
2020-04-01T00:17:21.605Z  00478  15.9361   175.72   269.40    78.60    62.30     3.00     0.00     8.30    94.50    62.30     3.00     0.00     0.00   256.43   264.21     3.07     2.36
2020-04-01T00:17:36.246Z  00478  15.9400   175.72   269.40    78.60    62.30     3.00     0.00     6.40    94.60    62.30     3.00     0.00     0.00   256.31   264.07     3.08     2.37
2020-04-01T00:17:50.888Z  00478  15.9442   175.72   269.40    78.70    62.40     3.00     0.00     6.40    94.60    62.40     3.00     0.00     0.00   256.34   264.02     3.08     2.37
2020-04-01T00:18:05.530Z  00478  15.9481   175.72   269.40    78.70    62.40     3.00     0.00     5.50    94.60    62.40     3.00     0.00     0.00   256.23   264.01     3.09     2.37
2020-04-01T00:18:20.171Z  00478  15.9519   175.72   269.40    78.80    62.50     3.00     0.00     4.60    94.70    62.50     3.00     0.00     0.00   256.11   263.91     3.09     2.37
