2020-07-01T00:55:45.002Z  00567   5.9042   229.97   108.90    68.20    89.20     3.00     0.00    71.60    55.50    89.20     3.00     0.00     0.00   171.23   185.68   195.36   181.57   125.32   195.18    17.96     2.64    12.00    17.70    38.33     3.18   238.39   238.51   238.15   238.59   238.39   238.20        5     0.27   238.74     1.17   238.67    30.52
2020-07-01T00:55:59.644Z  00567   5.9081   229.97   108.90    68.10    89.20     3.00     0.00    71.60    55.40    89.20     3.00     0.00     0.00   171.75   185.87   196.15   181.05   126.36   195.08    17.72     2.62    11.84    17.86    38.20     3.19   238.40   238.51   238.15   238.59   238.40   238.21        5     0.26   238.76     1.17   238.68    30.52
2020-07-01T00:56:14.287Z  00567   5.9119   229.97   108.90    68.10    89.10     3.00     0.00    70.60    55.40    89.10     3.00     0.00     0.00   171.48   185.70   195.67   182.14   130.13   195.19    17.84     2.63    11.93    17.50    37.76     3.18   238.39   238.51   238.14   238.59   238.40   238.20        5     0.27   238.75     1.17   238.68    30.52
2020-07-01T00:56:28.928Z  00567   5.9161   229.97   108.90    68.00    89.00     3.00     0.00    70.60    55.40    89.00     3.00     0.00     0.00   171.27   185.75   195.63   181.85   127.31   195.09    17.93     2.63    11.94    17.60    38.09     3.19   238.39   238.51   238.15   238.59   238.39   238.20        5     0.27   238.75     1.17   238.68    30.52
2020-07-01T00:56:43.570Z  00567   5.9200   229.97   108.90    68.00    89.00     3.00     0.00    70.60    55.40    89.00     3.00     0.00     0.00   170.49   185.63   195.51   181.19   127.36   195.22    18.29     2.64    11.97    17.83    38.11     3.18   238.39   238.50   238.15   238.59   238.39   238.20        5     0.26   238.76     1.18   238.67    30.52
2020-07-01T00:56:58.212Z  00567   5.9239   229.97   108.90    67.90    88.90     3.00     0.00    70.60    55.30    88.90     3.00     0.00     0.00   172.26   185.69   195.85   181.18   126.24   195.16    17.51     2.64    11.91    17.83    38.24     3.19   238.40   238.51   238.15   238.59   238.40   238.20        5     0.27   238.75     1.18   238.67    30.52
2020-07-01T00:57:12.853Z  00567   5.9278   229.97   108.90    67.90    88.90     3.00     0.00    70.60    55.30    88.90     3.00     0.00     0.00   172.56   185.83   195.92   181.63   128.60   195.13    17.37     2.63    11.89    17.67    37.96     3.19   238.39   238.50   238.15   238.59   238.40   238.20        5     0.27   238.74     1.17   238.68    30.52
2020-07-01T00:57:27.495Z  00567   5.9319   229.97   108.90    67.80    88.80     3.00     0.00    70.60    55.30    88.80     3.00     0.00     0.00   171.19   185.73   196.13   180.73   127.25   195.15    17.98     2.63    11.85    17.98    38.12     3.19   238.40   238.50   238.15   238.59   238.40   238.20        5     0.27   238.73     1.18   238.67    30.52
2020-07-01T00:57:42.137Z  00567   5.9358   229.97   108.90    67.80    88.80     3.00     0.00    70.60    55.20    88.80     3.00     0.00     0.00   171.37   185.72   195.15   179.84   125.96   195.05    17.90     2.63    12.04    18.27    38.26     3.20   238.39   238.51   238.15   238.59   238.40   238.20        5     0.26   238.74     1.18   238.68    30.51
2020-07-01T00:57:56.778Z  00567   5.9397   229.97   108.90    67.70    88.70     3.00     0.00    70.60    55.20    88.70     3.00     0.00     0.00   170.85   185.63   195.14   180.49   126.03   195.17    18.14     2.64    12.05    18.06    38.28     3.19   238.39   238.51   238.15   238.59   238.40   238.21        5     0.27   238.76     1.18   238.68    30.52
