2019-10-06T05:30:40.490Z  00305  14.9103    89.17   300.70    80.60    50.90     2.90     0.00     0.00   105.80    50.90     2.90     0.00     0.00   265.54   266.39   259.81   254.02   258.56   258.44     3.14     1.88    10.49    10.06     4.66     2.00   298.40   298.38   298.26   298.47   298.23   298.09        5     0.40   298.69     1.23   298.63    32.28
2019-10-06T05:30:55.132Z  00305  14.9142    89.17   300.70    80.60    50.90     2.90     0.00     0.00   105.80    50.90     2.90     0.00     0.00   265.23   266.17   260.24   253.71   258.48   258.47     3.17     1.89    10.44    10.09     4.67     2.00   298.39   298.37   298.25   298.47   298.23   298.09        5     0.41   298.70     1.23   298.63    32.28
2019-10-06T05:31:09.774Z  00305  14.9181    89.17   300.60    80.70    51.00     2.90     0.00     0.00   105.80    51.00     2.90     0.00     0.00   265.10   266.11   260.44   253.77   258.22   258.49     3.18     1.90    10.42    10.09     4.70     2.00   298.40   298.38   298.26   298.47   298.22   298.09        5     0.41   298.69     1.25   298.62    32.34
2019-10-06T05:31:24.415Z  00305  14.9219    89.17   300.60    80.70    51.00     2.90     0.00     0.00   105.80    51.00     2.90     0.00     0.00   265.11   266.23   260.90   255.22   258.74   258.65     3.18     1.89    10.37     9.97     4.65     1.99   298.39   298.38   298.25   298.48   298.23   298.11        5     0.43   298.70     1.25   298.64    32.28
2019-10-06T05:31:39.057Z  00305  14.9261    89.17   300.60    80.70    51.10     2.90     0.00     0.00   105.90    51.10     2.90     0.00     0.00   265.26   266.16   261.71   254.89   258.68   258.54     3.17     1.89    10.28    10.00     4.65     2.00   298.40   298.39   298.26   298.47   298.24   298.11        5     0.42   298.71     1.25   298.64    32.28
2019-10-06T05:31:53.699Z  00305  14.9300    89.17   300.60    80.80    51.10     2.90     0.00     0.00   105.90    51.10     2.90     0.00     0.00   265.24   266.09   261.51   254.95   258.80   258.61     3.17     1.90    10.31     9.99     4.64     1.99   298.39   298.39   298.26   298.47   298.23   298.11        5     0.43   298.70     1.26   298.63    32.28
2019-10-06T05:32:08.340Z  00305  14.9339    89.17   300.60    80.80    51.20     2.90     0.00     0.00   105.90    51.20     2.90     0.00     0.00   265.29   266.02   260.05   254.81   258.64   258.42     3.17     1.90    10.47    10.00     4.66     2.01   298.39   298.38   298.26   298.47   298.23   298.10        5     0.43   298.71     1.26   298.63    32.33
2019-10-06T05:32:22.982Z  00305  14.9378    89.17   300.50    80.90    51.20     2.90     0.00     0.00   106.00    51.20     2.90     0.00     0.00   265.46   265.96   260.08   252.73   258.05   258.23     3.15     1.91    10.48    10.18     4.72     2.02   298.39   298.38   298.25   298.47   298.23   298.10        5     0.43   298.72     1.28   298.62    32.28
2019-10-06T05:32:37.624Z  00305  14.9419    89.17   300.50    80.90    51.30     2.90     0.00     0.00   106.00    51.30     2.90     0.00     0.00   265.04   265.74   259.24   252.65   257.88   258.17     3.18     1.92    10.57    10.19     4.73     2.02   298.38   298.38   298.25   298.47   298.23   298.10        5     0.43   298.70     1.28   298.63    32.28
2019-10-06T05:32:52.265Z  00305  14.9458    89.17   300.50    81.00    51.30     2.90     0.00     0.00   106.00    51.30     2.90     0.00     0.00   264.64   265.62   259.22   253.62   257.72   258.03     3.21     1.93    10.57    10.11     4.75     2.03   298.39   298.37   298.25   298.47   298.23   298.10        5     0.43   298.70     1.29   298.63    32.28
