2018-12-11T07:30:42.598Z  00014  15.8856   304.29   244.10    66.70    64.20     3.00     0.00   100.00    75.50    64.20     3.00     0.00     0.00   236.73   237.09   218.29   248.76   256.49   254.28     6.39     2.50    20.21    13.87     6.04     2.41   298.27   298.38   297.95   298.51   298.24   298.03        4     0.73   298.67     2.15   298.63    32.31
2018-12-11T07:30:57.240Z  00014  15.8894   304.29   244.10    66.80    64.30     3.00     0.00   100.00    75.50    64.30     3.00     0.00     0.00   236.13   236.99   213.79   246.04   255.12   254.11     6.49     2.50    21.54    14.21     6.22     2.43   298.26   298.36   297.93   298.52   298.24   298.02        5     0.74   298.71     2.20   298.63    32.31
2018-12-11T07:31:11.882Z  00014  15.8936   304.29   244.10    66.80    64.30     3.00     0.00   100.00    75.50    64.30     3.00     0.00     0.00   235.82   236.96   214.41   245.76   255.05   253.95     6.53     2.50    21.36    14.25     6.23     2.44   298.25   298.36   297.92   298.52   298.24   298.02        5     0.75   298.69     2.21   298.63    32.31
2018-12-11T07:31:26.523Z  00014  15.8975   304.29   244.10    66.90    64.40     3.00     0.00   100.00    75.50    64.40     3.00     0.00     0.00   236.03   237.00   214.66   245.46   254.59   253.81     6.51     2.50    21.30    14.29     6.29     2.45   298.26   298.37   297.92   298.52   298.24   298.02        5     0.76   298.67     2.23   298.63    32.31
2018-12-11T07:31:41.165Z  00014  15.9014   304.29   244.10    66.90    64.40     3.00     0.00   100.00    75.60    64.40     3.00     0.00     0.00   235.57   236.85   212.83   243.96   254.64   253.69     6.58     2.51    21.88    14.49     6.28     2.45   298.25   298.37   297.91   298.52   298.24   298.01        5     0.76   298.69     2.25   298.64    32.31
2018-12-11T07:31:55.807Z  00014  15.9053   304.29   244.10    67.00    64.50     3.00     0.00   100.00    75.60    64.50     3.00     0.00     0.00   235.80   236.94   213.39   244.38   254.73   253.81     6.55     2.51    21.71    14.44     6.28     2.45   298.25   298.37   297.91   298.52   298.23   298.01        5     0.75   298.77     2.27   298.63    32.31
2018-12-11T07:32:10.448Z  00014  15.9094   304.29   244.20    67.00    64.50     3.00     0.00   100.00    75.60    64.50     3.00     0.00     0.00   235.40   236.85   212.46   244.25   254.86   253.72     6.61     2.51    22.01    14.46     6.26     2.45   298.25   298.36   297.90   298.52   298.23   298.02        5     0.76   298.71     2.28   298.63    32.31
2018-12-11T07:32:25.090Z  00014  15.9133   304.29   244.20    67.10    64.60     3.00     0.00   100.00    75.70    64.60     3.00     0.00     0.00   235.38   236.76   212.63   244.11   254.86   253.70     6.62     2.52    21.97    14.48     6.27     2.46   298.24   298.36   297.89   298.52   298.22   298.01        5     0.78   298.68     2.31   298.63    32.31
2018-12-11T07:32:39.732Z  00014  15.9172   304.29   244.20    67.10    64.70     3.00     0.00   100.00    75.70    64.70     3.00     0.00     0.00   235.50   236.83   211.71   244.45   254.81   253.66     6.60     2.51    22.28    14.45     6.28     2.46   298.24   298.36   297.89   298.52   298.23   298.01        5     0.73   298.77     2.33   298.63    32.31
2018-12-11T07:32:54.373Z  00014  15.9211   304.29   244.20    67.20    64.70     3.00     0.00   100.00    75.70    64.70     3.00     0.00     0.00   235.59   236.93   217.63   246.01   255.25   253.79     6.59     2.51    20.50    14.25     6.22     2.45   298.24   298.36   297.89   298.53   298.24   298.01        5     0.77   298.71     2.32   298.64    32.31
